2492934,vitruvius,UCB00000261,janus-small,10,12,86400,42,27268kb,211,1391972945,1391972945,1391972951,1391973162,0,default,7.0333
2492960,vitruvius,UCB00000261,janus-small,10,12,86400,41,10700kb,182,1391972947,1391972947,1391972985,1391973168,0,default,6.0666
2492930,vitruvius,UCB00000261,janus-small,10,12,86400,41,294724kb,210,1391972944,1391972944,1391972950,1391973161,0,default,7.0000
2492954,vitruvius,UCB00000261,janus-small,10,12,86400,54,13856kb,183,1391972947,1391972947,1391972985,1391973168,0,default,6.1000
2492968,vitruvius,UCB00000261,janus-small,10,12,86400,40,10700kb,189,1391972948,1391972948,1391972986,1391973176,0,default,6.3000
2492962,vitruvius,UCB00000261,janus-small,10,12,86400,48,10704kb,192,1391972947,1391972947,1391972986,1391973179,0,default,6.4000
2492976,vitruvius,UCB00000261,janus-small,10,12,86400,40,267672kb,189,1391972949,1391972949,1391972986,1391973176,0,default,6.3000
2492966,vitruvius,UCB00000261,janus-small,10,12,86400,44,11260kb,189,1391972948,1391972948,1391972986,1391973176,0,default,6.3000
2492851,wyldstyle,UCB00000260,janus-short,1,12,3600,4901,283248kb,2253,1391970848,1391970848,1391970928,1391973180,0,default,7.5100
2492970,vitruvius,UCB00000261,janus-small,10,12,86400,40,158164kb,196,1391972948,1391972948,1391972986,1391973183,0,default,6.5333
2492974,vitruvius,UCB00000261,janus-small,10,12,86400,40,10704kb,196,1391972948,1391972948,1391972986,1391973183,0,default,6.5333
2492964,vitruvius,UCB00000261,janus-small,10,12,86400,44,10704kb,198,1391972948,1391972948,1391972986,1391973186,0,default,6.6000
2492853,wyldstyle,UCB00000260,janus-short,1,12,3600,4902,285912kb,2276,1391970861,1391970861,1391970928,1391973203,0,default,7.5866
2492857,wyldstyle,UCB00000260,janus-short,1,12,3600,4905,287924kb,2397,1391970867,1391970867,1391970962,1391973359,0,default,7.9900
2492860,wyldstyle,UCB00000260,janus-short,1,12,3600,4890,280520kb,2408,1391970868,1391970868,1391970962,1391973369,0,default,8.0266
2492961,vitruvius,UCB00000261,janus-small,10,12,86400,43,10700kb,194,1391972947,1391973168,1391973180,1391973376,0,default,6.4666
2492858,wyldstyle,UCB00000260,janus-short,1,12,3600,4904,281908kb,2409,1391970868,1391970868,1391970962,1391973370,0,default,8.0300
2492937,vitruvius,UCB00000261,janus-small,10,12,86400,43,11144kb,199,1391972945,1391973154,1391973179,1391973378,0,default,6.6333
2492955,vitruvius,UCB00000261,janus-small,10,12,86400,42,20896kb,202,1391972947,1391973168,1391973180,1391973385,0,default,6.7333
2492957,vitruvius,UCB00000261,janus-small,10,12,86400,43,10700kb,203,1391972947,1391973163,1391973180,1391973385,0,default,6.7666
2492945,vitruvius,UCB00000261,janus-small,10,12,86400,44,10704kb,205,1391972946,1391973161,1391973180,1391973386,0,default,6.8333
2492943,vitruvius,UCB00000261,janus-small,10,12,86400,43,10700kb,203,1391972946,1391973161,1391973180,1391973384,0,default,6.7666
2492939,vitruvius,UCB00000261,janus-small,10,12,86400,51,10704kb,204,1391972945,1391973161,1391973180,1391973384,0,default,6.8000
2492949,vitruvius,UCB00000261,janus-small,10,12,86400,43,165020kb,202,1391972946,1391973155,1391973180,1391973384,0,default,6.7333
2492977,vitruvius,UCB00000261,janus-small,10,12,86400,41,14840kb,205,1391972949,1391973176,1391973180,1391973388,0,default,6.8333
2492947,vitruvius,UCB00000261,janus-small,10,12,86400,41,10704kb,203,1391972946,1391973148,1391973180,1391973385,0,default,6.7666
2492951,vitruvius,UCB00000261,janus-small,10,12,86400,41,10704kb,204,1391972946,1391973154,1391973180,1391973386,0,default,6.8000
2492967,vitruvius,UCB00000261,janus-small,10,12,86400,50,10700kb,202,1391972948,1391973176,1391973180,1391973384,0,default,6.7333
2492969,vitruvius,UCB00000261,janus-small,10,12,86400,40,10864kb,204,1391972948,1391973176,1391973180,1391973387,0,default,6.8000
2492933,vitruvius,UCB00000261,janus-small,10,12,86400,40,149532kb,207,1391972945,1391973161,1391973179,1391973387,0,default,6.9000
2492941,vitruvius,UCB00000261,janus-small,10,12,86400,47,10700kb,207,1391972946,1391973161,1391973180,1391973388,0,default,6.9000
2492953,vitruvius,UCB00000261,janus-small,10,12,86400,41,10704kb,204,1391972947,1391973154,1391973180,1391973386,0,default,6.8000
2492935,vitruvius,UCB00000261,janus-small,10,12,86400,43,154880kb,206,1391972945,1391973162,1391973179,1391973387,0,default,6.8666
2492963,vitruvius,UCB00000261,janus-small,10,12,86400,41,10708kb,178,1391972947,1391973179,1391973214,1391973392,0,default,5.9333
2492856,wyldstyle,UCB00000260,janus-short,1,12,3600,4883,285264kb,2432,1391970861,1391970861,1391970962,1391973393,0,default,8.1066
2492965,vitruvius,UCB00000261,janus-small,10,12,86400,42,10704kb,188,1391972948,1391973186,1391973219,1391973407,0,default,6.2666
